image,mask,center,split,test_group
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_360.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_360_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_364.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_364_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_368.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_368_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_372.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_372_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_376.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_376_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_380.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_380_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_384.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_384_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_388.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_388_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_392.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_392_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_396.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_396_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_4.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_4_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_40.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_40_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_400.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_400_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_404.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_404_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_408.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_408_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_412.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_412_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_416.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_416_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_420.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_420_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_424.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_424_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_428.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_428_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_432.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_432_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_436.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_436_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_44.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_44_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_440.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_440_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_444.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_444_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_448.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_448_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_452.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_452_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_456.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_456_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_460.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_460_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_464.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_464_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_468.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_468_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_472.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_472_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_476.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_476_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_48.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_48_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_480.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_480_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_484.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_484_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_488.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_488_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_492.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_492_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_496.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_496_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_500.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_500_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_504.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_504_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_508.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_508_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_512.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_512_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_516.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_516_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_52.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_52_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_520.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_520_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_524.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_524_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_528.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_528_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_532.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_532_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_536.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_536_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_540.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_540_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_544.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_544_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_548.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_548_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_552.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_552_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_556.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_556_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_56.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_56_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_560.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_560_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_564.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_564_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_568.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_568_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_572.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_572_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_576.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_576_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_580.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_580_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_584.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_584_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_588.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_588_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_592.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_592_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_596.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_596_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_60.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_60_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_600.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_600_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_604.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_604_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_608.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_608_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_612.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_612_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_616.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_616_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_620.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_620_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_624.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_624_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_628.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_628_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_632.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_632_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_636.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_636_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_64.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_64_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_640.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_640_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_644.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_644_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_648.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_648_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_652.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_652_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_656.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_656_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_660.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_660_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_664.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_664_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_668.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_668_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_672.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_672_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_676.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_676_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_68.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_68_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_680.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_680_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_684.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_684_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_688.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_688_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_692.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_692_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_696.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_696_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_700.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_700_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_704.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_704_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_708.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_708_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_712.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_712_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_716.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_716_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_72.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_72_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_720.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_720_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_724.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_724_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_728.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_728_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_732.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_732_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_736.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_736_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_740.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_740_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_744.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_744_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_748.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_748_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_752.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_752_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_756.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_756_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_76.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_76_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_760.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_760_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_764.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_764_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_768.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_768_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_772.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_772_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_776.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_776_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_780.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_780_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_784.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_784_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_788.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_788_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_792.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_792_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_796.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_796_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_8.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_8_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_80.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_80_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_800.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_800_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_804.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_804_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_808.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_808_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_812.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_812_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_816.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_816_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_820.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_820_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_824.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_824_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_828.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_828_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_832.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_832_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_836.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_836_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_84.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_84_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_840.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_840_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_844.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_844_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_848.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_848_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_852.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_852_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_856.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_856_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_860.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_860_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_864.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_864_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_868.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_868_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_872.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_872_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_876.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_876_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_88.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_88_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_880.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_880_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_884.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_884_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_888.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_888_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_892.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_892_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_896.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_896_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_900.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_900_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_904.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_904_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_908.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_908_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_912.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_912_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_916.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_916_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_92.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_92_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_920.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_920_mask.jpg,CUNK,test,data3
sequenceData/positive/seq12/images_seq12/EndoCV2021_seq12_924.jpg,sequenceData/positive/seq12/masks_seq12/EndoCV2021_seq12_924_mask.jpg,CUNK,test,data3
